 8355.8  1.2894  0.0249  1.2229
 8357.7  1.2559  0.0194  1.2528
 8359.7  1.4101  0.0251  1.4164
 8361.6  1.1652  0.0198  1.3635
 8363.6  1.1884  0.0181  1.3753
 8365.5  1.3285  0.0215  1.3569
 8367.5  1.2084  0.0173  1.1997
 8369.4  1.2801  0.0225  1.3048
 8371.3  1.3468  0.0236  1.3452
 8373.3  1.3052  0.0245  1.3181
 8375.2  1.2479  0.0331  1.2061
 8377.2  1.3780  0.0240  1.3171
 8379.1  1.3234  0.0155  1.1538
 8381.1  1.3652  0.0192  1.3375
 8383.0  1.2634  0.0181  1.3101
 8385.0  1.2478  0.0161  1.2996
 8386.9  1.1954  0.0183  1.2738
 8388.9  1.3050  0.0166  1.2579
 8390.8  1.1888  0.0208  1.1814
 8392.8  1.2193  0.0234  1.2525
 8394.8  1.2180  0.0241  1.3590
 8396.7  1.2790  0.0173  1.3543
 8398.7  1.4344  0.0216  1.3709
 8400.6  1.2826  0.0265  1.3363
 8402.6  1.3377  0.0146  1.3930
 8404.5  1.2804  0.0162  1.4970
 8406.5  1.2391  0.0212  1.3920
 8408.4  1.3621  0.0161  1.4433
 8410.4  1.2762  0.0249  1.3209
 8412.3  1.4179  0.0356  1.3099
 8414.3  1.4838  0.0235  1.3391
 8416.2  1.2596  0.0197  1.4292
 8418.2  1.3552  0.0198  1.4762
 8420.2  1.3424  0.0197  1.3526
 8422.1  1.2254  0.0199  1.3516
 8424.1  1.4929  0.0241  1.3087
 8426.0  1.4757  0.0229  1.4275
 8428.0  1.4752  0.0229  1.4959
 8430.0  1.3463  0.0199  1.4569
 8431.9  1.2240  0.0183  1.4422
 8433.9  1.3157  0.0219  1.3943
 8435.8  1.4779  0.0280  1.5458
 8437.8  1.4633  0.0238  1.4116
 8439.8  1.3223  0.0156  1.3153
 8441.7  1.4564  0.0294  1.3346
 8443.7  1.5982  0.0174  1.5141
 8445.7  1.4646  0.0165  1.4680
 8447.6  1.3011  0.0239  1.4476
 8449.6  1.3473  0.0192  1.4482
 8451.6  1.5144  0.0180  1.2329
 8453.5  1.6024  0.0150  1.4917
 8455.5  1.6038  0.0145  1.7647
 8457.5  1.5080  0.0153  1.5631
 8459.4  1.4368  0.0253  1.6808
 8461.4  1.3930  0.0226  1.6343
 8463.4  1.4429  0.0256  1.4468
 8465.3  1.4339  0.0272  1.5474
 8467.3  1.5101  0.0215  1.6088
 8469.3  1.4457  0.0215  1.4214
 8471.2  1.4067  0.0181  1.4693
 8473.2  1.5048  0.0154  1.4953
 8475.2  1.2742  0.0169  1.3923
 8477.2  1.2821  0.0179  1.3704
 8479.1  1.2199  0.0191  1.4058
 8481.1  1.2385  0.0219  1.5027
 8483.1  1.3980  0.0224  1.6821
 8485.0  1.3125  0.0210  1.3107
 8487.0  1.3297  0.0147  1.4130
 8489.0  1.3436  0.0157  1.5230
 8491.0  1.3482  0.0202  1.4362
 8492.9  1.2838  0.0210  1.4411
 8494.9  1.2075  0.0163  1.3334
 8496.9  1.3242  0.0204  1.4994
 8498.9  1.3405  0.0153  1.4511
 8500.8  1.4243  0.0149  1.3411
 8502.8  1.3764  0.0144  1.3093
 8504.8  1.3382  0.0286  1.3362
 8506.8  1.2886  0.0286  1.3362
 8508.8  1.3373  0.0236  1.4947
 8510.7  1.4158  0.0129  1.3266
 8512.7  1.3783  0.0143  1.4630
 8514.7  1.3513  0.0198  1.4990
 8516.7  1.2779  0.0160  1.3881
 8518.7  1.3984  0.0285  1.3710
 8520.6  1.2660  0.0220  1.4575
 8522.6  1.2218  0.0205  1.2866
 8524.6  1.2994  0.0189  1.4244
 8526.6  1.3883  0.0199  1.3871
 8528.6  1.5126  0.0170  1.5414
 8530.6  1.4083  0.0188  1.3550
 8532.5  1.2560  0.0177  1.3947
 8534.5  1.2962  0.0179  1.2189
 8536.5  1.3633  0.0130  1.3937
 8538.5  1.3070  0.0154  1.4871
 8540.5  1.2614  0.0190  1.4318
 8542.5  1.2501  0.0183  1.2944
 8544.5  1.3275  0.0209  1.2504
 8546.5  1.2526  0.0199  1.1809
 8548.4  1.3068  0.0197  1.3717
 8550.4  1.2689  0.0182  1.2940
 8552.4  1.2649  0.0164  1.2539
 8554.4  1.2817  0.0208  1.1793
 8556.4  1.3327  0.0155  1.2622
 8558.4  1.4524  0.0189  1.3051
 8560.4  1.2533  0.0226  1.3860
 8562.4  1.1942  0.0218  1.3720
 8564.3  1.3649  0.0187  1.3484
 8566.3  1.3116  0.0222  1.2072
 8568.3  1.2591  0.0188  1.1933
 8570.3  1.0312  0.0199  1.3351
 8572.3  1.3053  0.0191  1.4147
 8574.3  1.2641  0.0164  1.4075
 8576.3  1.2434  0.0215  1.3400
 8578.3  1.2456  0.0229  1.3836
 8580.3  1.2560  0.0253  1.3196
 8582.3  1.2687  0.0273  1.3148
 8584.3  1.3421  0.0239  1.3025
 8586.3  1.3445  0.0223  1.0927
 8588.3  1.2997  0.0150  1.2404
 8590.3  1.2720  0.0213  1.2989
 8592.3  1.2499  0.0177  1.1986
 8594.3  1.2473  0.0169  1.1614
 8596.3  1.3536  0.0143  1.2970
 8598.3  1.2849  0.0146  1.1769
 8600.3  1.1797  0.0170  1.1715
 8602.3  1.2259  0.0156  1.2972
 8604.3  1.2766  0.0174  1.2271
 8606.3  1.1604  0.0152  1.2496
 8608.3  1.1728  0.0147  1.3064
 8610.3  1.2217  0.0155  1.2595
 8612.3  1.1687  0.0157  1.3028
 8614.3  1.1500  0.0144  1.2760
 8616.3  1.2991  0.0188  1.2691
 8618.3  1.2629  0.0224  1.3432
 8620.3  1.2342  0.0178  1.2747
 8622.3  1.2091  0.0151  1.3433
 8624.3  1.0992  0.0145  1.2667
 8626.3  1.1349  0.0142  1.3820
 8628.3  1.2031  0.0194  1.3275
 8630.3  1.2802  0.0223  1.2987
 8632.3  1.2998  0.0247  1.2726
 8634.4  1.2558  0.0268  1.2741
 8636.4  1.3427  0.0232  1.3720
 8638.4  1.3639  0.0189  1.2647
 8640.4  1.2328  0.0186  1.1697
 8642.4  1.2046  0.0262  1.1966
 8644.4  1.1333  0.0264  1.2292
 8646.4  1.2843  0.0182  1.1825
 8648.4  1.2835  0.0279  1.3134
 8650.4  1.1756  0.0315  1.3737
 8652.5  1.1671  0.0200  1.3141
 8654.5  1.1717  0.0250  1.2391
 8656.5  1.3053  0.0239  1.3085
 8658.5  1.2847  0.0175  1.2352
 8660.5  1.1066  0.0170  1.1097
 8662.5  1.2156  0.0202  1.2199
 8664.5  1.2137  0.0211  1.2656
 8666.5  1.1720  0.0199  1.2398
 8668.6  1.1979  0.0263  1.2281
 8670.6  1.2079  0.0212  1.2137
 8672.6  1.2566  0.0239  1.2606
 8674.6  1.2249  0.0229  1.3318
 8676.6  1.1871  0.0252  1.2829
 8678.7  1.2567  0.0241  1.3658
 8680.7  1.3302  0.0184  1.2152
 8682.7  1.2357  0.0151  1.1756
 8684.7  1.2217  0.0180  1.2653
 8686.7  1.1220  0.0177  1.2447
 8688.8  1.2042  0.0223  1.2400
 8690.8  1.1049  0.0186  1.2018
 8692.8  1.2717  0.0235  1.1248
 8694.8  1.2410  0.0245  1.0437
 8696.8  1.2541  0.0247  1.2845
 8698.9  1.1636  0.0206  1.1371
 8700.9  1.1479  0.0183  1.2178
 8702.9  1.1977  0.0225  1.3026
 8704.9  1.2377  0.0170  1.2780
 8707.0  1.1407  0.0161  1.1337
 8709.0  1.1812  0.0203  1.2425
 8711.0  1.2581  0.0234  1.2007
 8713.0  1.1535  0.0232  1.2809
 8715.1  1.1451  0.0230  1.2094
 8717.1  1.2141  0.0179  1.1617
 8719.1  1.1383  0.0140  1.1642
 8721.2  1.1355  0.0175  1.2902
 8723.2  1.2251  0.0180  1.3421
 8725.2  1.1251  0.0238  1.1542
 8727.2  1.1464  0.0209  1.1348
 8729.3  1.1451  0.0172  1.1337
 8731.3  1.2260  0.0254  1.3137
 8733.3  1.2482  0.0272  1.3688
 8735.4  1.3009  0.0166  1.3605
 8737.4  1.2607  0.0214  1.2366
 8739.4  1.0636  0.0201  1.1784
 8741.5  1.1418  0.0284  1.1932
 8743.5  1.1161  0.0210  1.1223
 8745.5  1.1494  0.0192  1.2201
 8747.6  1.2743  0.0149  1.2185
 8749.6  1.1662  0.0184  1.0441
 8751.6  1.0573  0.0195  1.2864
 8753.7  1.0830  0.0166  1.3540
 8755.7  1.0725  0.0158  1.1484
 8757.7  1.1003  0.0189  1.2286
 8759.8  1.2478  0.0149  1.2544
 8761.8  1.0255  0.0197  1.1457
 8763.8  1.2002  0.0240  1.1395
 8765.9  1.0391  0.0201  1.2310
 8767.9  1.2062  0.0155  1.2258
 8770.0  1.1737  0.0249  1.1374
 8772.0  1.1086  0.0202  1.1534
 8774.0  1.1985  0.0331  1.1852
 8776.1  1.0810  0.0248  1.0888
 8778.1  1.1742  0.0193  1.1098
 8780.2  1.2670  0.0205  1.2174
 8782.2  1.1488  0.0213  1.1568
 8784.3  1.1142  0.0180  1.2056
 8786.3  1.1543  0.0153  1.1215
 8788.3  1.1539  0.0185  1.2194
 8790.4  1.1290  0.0193  1.1548
 8792.4  1.1573  0.0218  1.0720
 8794.5  1.1184  0.0155  1.2365
 8796.5  0.9810  0.0187  1.1836
 8798.6  1.1053  0.0190  1.1711
 8800.6  1.0609  0.0152  1.1077
 8802.7  1.1045  0.0168  1.0418
 8804.7  1.1602  0.0187  1.0973
 8806.8  1.1140  0.0208  1.1021
 8808.8  1.1414  0.0214  1.1774
 8810.9  1.0843  0.0218  1.1562
 8812.9  1.1780  0.0221  1.2352
 8815.0  1.0969  0.0193  1.1626
 8817.0  1.1029  0.0213  1.0961
 8819.1  1.0874  0.0145  1.0718
 8821.1  0.9958  0.0130  1.0271
 8823.2  1.0077  0.0150  1.0990
 8825.2  1.1022  0.0174  1.1665
 8827.3  1.2119  0.0172  1.0978
 8829.3  1.1123  0.0171  1.1416
 8831.4  1.1224  0.0171  1.1337
 8833.4  1.1428  0.0194  1.1703
 8835.5  1.0249  0.0142  1.1189
 8837.5  1.1144  0.0175  1.1967
 8839.6  1.1015  0.0201  1.2157
 8841.7  1.0867  0.0170  1.1444
 8843.7  1.1000  0.0180  1.1184
 8845.8  1.0365  0.0161  1.1203
 8847.8  1.0071  0.0154  1.1481
 8849.9  1.0384  0.0178  1.1221
 8851.9  1.1121  0.0219  1.1484
 8854.0  1.2086  0.0201  1.0554
 8856.1  1.1166  0.0169  1.2256
 8858.1  1.0967  0.0215  1.1454
 8860.2  1.0773  0.0135  1.1612
 8862.2  1.1189  0.0155  1.1800
 8864.3  1.0673  0.0137  1.1154
 8866.4  1.0304  0.0189  1.0715
 8868.4  1.1245  0.0247  1.1587
 8870.5  1.1948  0.0205  1.1239
 8872.6  1.1958  0.0174  1.0957
 8874.6  1.0761  0.0199  1.0630
 8876.7  1.1402  0.0193  0.9430
 8878.8  1.1826  0.0207  1.1293
 8880.8  1.1243  0.0163  1.0736
 8882.9  1.1795  0.0138  1.0239
 8885.0  1.1078  0.0173  1.1067
 8887.0  1.0945  0.0165  1.1029
 8889.1  1.0184  0.0133  1.1528
 8891.2  1.0902  0.0162  1.1843
 8893.2  1.1853  0.0160  1.1804
 8895.3  1.0619  0.0174  1.1362
 8897.3  1.0894  0.0159  1.1653
 8899.4  1.0384  0.0146  1.1918
 8901.5  1.0835  0.0128  1.1213
 8903.6  1.0435  0.0157  1.2023
 8905.6  1.0492  0.0136  1.1759
 8907.7  1.0931  0.0163  1.2083
 8909.8  1.0224  0.0227  1.1470
 8911.8  1.0585  0.0166  1.0905
 8913.9  1.0902  0.0152  1.0481
 8916.0  1.0733  0.0144  1.0394
 8918.1  1.0342  0.0188  1.1008
 8920.2  1.0106  0.0274  1.1001
 8922.2  1.0997  0.0193  1.0983
 8924.3  1.1582  0.0152  1.2050
 8926.4  1.0021  0.0131  1.0305
 8928.5  1.0561  0.0160  1.1766
 8930.5  1.0456  0.0151  1.1770
 8932.6  1.1195  0.0127  1.2014
 8934.7  1.0177  0.0189  1.1575
 8936.8  1.0790  0.0213  1.0704
 8938.8  1.0972  0.0222  1.1669
 8940.9  1.0803  0.0202  1.1589
 8943.0  1.0618  0.0156  1.1633
 8945.1  1.0781  0.0159  1.1709
 8947.2  1.0297  0.0200  1.1694
 8949.2  1.0365  0.0150  1.0958
 8951.3  0.9943  0.0150  1.1268
 8953.4  1.0974  0.0151  1.1727
 8955.5  1.0525  0.0239  1.1096
 8957.6  1.1275  0.0129  1.0843
 8959.7  1.1471  0.0145  1.1896
 8961.7  0.9598  0.0141  1.0096
 8963.8  0.9658  0.0150  0.9882
 8965.9  1.0166  0.0132  1.0392
 8968.0  0.9675  0.0157  1.1284
 8970.1  1.1410  0.0181  1.1846
 8972.2  1.0931  0.0248  0.8188
 8974.2  1.0232  0.0195  1.0899
 8976.3  1.0613  0.0192  0.8936
 8978.4  1.0364  0.0159  0.9922
 8980.5  1.0059  0.0140  1.1024
 8982.6  1.0820  0.0174  1.1845
 8984.7  1.0773  0.0146  1.2570
 8986.8  1.0391  0.0133  1.1057
 8988.9  0.9950  0.0174  1.0435
 8991.0  1.0696  0.0188  1.0590
 8993.1  1.1251  0.0176  1.1236
 8995.2  1.0793  0.0160  1.1002
 8997.2  1.0974  0.0175  1.0500
 8999.3  1.0632  0.0131  1.1193
 9001.4  1.1955  0.0137  1.2297
 9003.5  1.1811  0.0185  1.1032
 9005.6  1.0843  0.0184  1.1260
 9007.7  1.1006  0.0181  1.1448
 9009.8  1.1421  0.0207  1.1962
 9011.9  1.0864  0.0212  1.0862
 9014.0  1.1136  0.0222  1.0788
 9016.1  1.1446  0.0168  1.1783
 9018.2  1.1776  0.0227  1.0951
 9020.3  0.9831  0.0169  1.0442
 9022.4  1.0634  0.0148  0.9924
 9024.5  1.1195  0.0267  1.1937
 9026.6  1.2328  0.0164  1.2189
 9028.7  1.2542  0.0149  1.0918
 9030.8  1.1892  0.0148  1.1138
 9032.9  1.0833  0.0192  0.9586
 9035.0  1.0979  0.0192  1.0922
 9037.1  1.0882  0.0138  1.0509
 9039.2  1.1643  0.0139  1.1095
 9041.3  1.2186  0.0150  1.0845
 9043.4  0.9967  0.0147  1.1181
 9045.5  1.0766  0.0207  1.1145
 9047.6  1.1310  0.0207  1.2317
 9049.7  1.1382  0.0183  1.1651
 9051.8  1.1346  0.0176  1.0816
 9053.9  1.1221  0.0158  1.1957
 9056.0  1.0614  0.0157  1.2256
 9058.1  1.1300  0.0175  1.2112
 9060.2  1.1587  0.0188  1.2759
 9062.3  1.1778  0.0174  1.2286
 9064.5  1.1460  0.0168  1.1972
 9066.6  1.2008  0.0134  1.2681
 9068.7  1.2581  0.0152  1.3354
 9070.8  1.2865  0.0159  1.3398
 9072.9  1.2478  0.0143  1.4242
 9075.0  1.2852  0.0172  1.4006
 9077.1  1.2467  0.0147  1.1887
 9079.2  1.2298  0.0193  1.2689
 9081.3  1.1328  0.0155  1.1390
 9083.5  1.0798  0.0143  1.0982
 9085.6  1.2210  0.0176  1.2191
 9087.7  1.2090  0.0202  1.2131
 9089.8  0.9854  0.0154  1.1493
 9091.9  1.2011  0.0225  1.1438
 9094.0  1.1474  0.0174  1.1466
 9096.1  1.1990  0.0146  1.0996
 9098.3  1.1580  0.0198  1.0831
 9100.4  1.0782  0.0171  1.1574
 9102.5  0.9239  0.0155  1.1752
 9104.6  1.0950  0.0162  1.2221
 9106.7  1.0933  0.0150  1.1559
 9108.8  1.1197  0.0154  1.1517
 9111.0  1.1023  0.0163  1.1829
 9113.1  1.0908  0.0267  1.2194
 9115.2  1.1244  0.0207  1.0331
 9117.3  1.0604  0.0157  1.0846
 9119.4  1.0604  0.0179  1.1795
 9121.6  1.0787  0.0169  1.2423
 9123.7  1.1030  0.0138  1.1782
 9125.8  1.0506  0.0155  1.1491
 9127.9  1.1025  0.0244  1.1254
 9130.1  1.1199  0.0177  1.1839
 9132.2  1.1609  0.0137  1.1998
 9134.3  1.1635  0.0178  1.2393
 9136.4  1.1304  0.0209  1.1892
 9138.5  1.0506  0.0216  1.1206
 9140.7  1.0699  0.0202  1.1037
 9142.8  1.0983  0.0191  1.1080
 9144.9  1.1593  0.0227  0.9793
 9147.1  1.1330  0.0199  1.1995
 9149.2  1.0930  0.0167  1.1868
 9151.3  1.1107  0.0171  1.2291
 9153.5  1.0895  0.0198  1.2511
 9155.6  1.0532  0.0149  1.1355
 9157.7  1.0747  0.0170  1.0365
 9159.8  1.1009  0.0207  1.0890
 9162.0  1.0727  0.0151  1.1476
 9164.1  1.0645  0.0178  1.1150
 9166.2  1.1547  0.0181  0.9217
 9168.4  1.1379  0.0187  1.1905
 9170.5  1.3293  0.0183  1.1722
 9172.6  1.1199  0.0190  1.2363
 9174.8  1.1854  0.0159  1.2543
 9176.9  1.2171  0.0149  1.3212
 9179.0  1.0851  0.0170  1.2791
 9181.2  1.1989  0.0156  1.3038
 9183.3  1.2157  0.0193  1.2900
 9185.4  1.1740  0.0202  1.1264
 9187.6  1.0903  0.0169  1.1807
 9189.7  1.1531  0.0162  1.1826
 9191.8  1.1612  0.0165  1.2818
 9194.0  1.2204  0.0190  1.3196
 9196.1  1.2042  0.0169  1.2652
 9198.3  1.3045  0.0175  1.2871
 9200.4  1.2209  0.0142  1.2141
 9202.5  1.1573  0.0166  1.3398
 9204.7  1.2056  0.0194  1.3061
 9206.8  1.1630  0.0201  1.2516
 9209.0  1.2286  0.0278  1.1897
 9211.1  1.1512  0.0226  1.2274
 9213.2  1.0630  0.0158  1.3221
 9215.4  1.2093  0.0170  1.2363
 9217.5  1.3137  0.0218  1.2640
 9219.7  1.0857  0.0167  1.1902
 9221.8  1.1844  0.0186  1.0544
 9224.0  1.1998  0.0286  1.1408
 9226.1  1.2823  0.0371  1.0742
 9228.3  1.2133  0.0179  1.2150
 9230.4  1.2254  0.0152  1.2210
 9232.6  1.2884  0.0197  1.2538
 9234.7  1.2587  0.0173  1.2670
 9236.8  1.2147  0.0209  1.0586
 9239.0  1.2304  0.0180  1.2124
 9241.2  1.1334  0.0202  1.0900
 9243.3  1.2040  0.0222  1.2452
 9245.5  1.1475  0.0169  1.1753
 9247.6  1.2248  0.0195  1.1219
 9249.8  1.1977  0.0164  1.2544
 9251.9  1.2080  0.0161  1.1969
 9254.1  1.1273  0.0194  1.1109
 9256.2  1.1555  0.0173  1.2040
 9258.4  1.2329  0.0206  1.2201
 9260.5  1.0987  0.0283  1.1876
 9262.7  0.9836  0.0169  1.1165
 9264.8  1.0677  0.0172  1.0957
 9267.0  1.1492  0.0173  1.2055
 9269.1  1.0847  0.0167  1.2286
 9271.3  1.0833  0.0184  1.0382
 9273.5  1.0872  0.0167  1.1777
 9275.6  1.1161  0.0145  1.2116
 9277.8  1.0760  0.0143  1.2570
 9279.9  1.1392  0.0179  1.2575
 9282.1  1.1632  0.0157  1.1725
 9284.2  1.0961  0.0175  1.1639
 9286.4  1.0232  0.0159  1.1013
 9288.6  1.1040  0.0146  0.9908
 9290.7  1.0967  0.0123  1.0466
 9292.9  1.0277  0.0192  1.0009
 9295.0  1.0321  0.0276  0.9583
 9297.2  1.1246  0.0224  1.0917
 9299.4  1.1025  0.0151  1.0505
 9301.5  1.0152  0.0200  1.1171
 9303.7  1.0593  0.0208  1.1710
 9305.9  1.0030  0.0171  1.0760
 9308.0  0.8960  0.0146  0.9612
 9310.2  0.9481  0.0220  1.1043
 9312.4  0.9774  0.0206  1.1080
 9314.5  1.0655  0.0177  1.1513
 9316.7  1.0870  0.0182  1.0619
 9318.9  0.9679  0.0151  0.9768
 9321.0  1.0780  0.0179  0.9779
 9323.2  1.1212  0.0199  1.1057
 9325.4  1.0745  0.0152  1.0620
 9327.5  1.0700  0.0173  1.0285
 9329.7  0.9765  0.0132  0.9514
 9331.9  1.0152  0.0157  0.9951
 9334.0  1.0230  0.0196  0.9767
 9336.2  1.0589  0.0208  1.1530
 9338.4  1.0756  0.0228  1.1604
 9340.6  1.0834  0.0189  1.1961
 9342.7  0.9920  0.0147  1.1114
 9344.9  1.1245  0.0150  1.0530
 9347.1  1.0088  0.0214  1.0675
 9349.2  1.1118  0.0179  1.0835
 9351.4  1.0894  0.0171  1.0896
 9353.6  0.9350  0.0154  1.0632
 9355.8  0.8663  0.0152  1.0187
 9358.0  1.0213  0.0172  1.0149
 9360.1  0.9664  0.0153  1.1142
 9362.3  1.0345  0.0129  1.1695
 9364.5  1.0770  0.0244  1.1350
 9366.7  0.9732  0.0211  1.0687
 9368.8  0.9833  0.0179  1.0979
 9371.0  1.0197  0.0209  1.0003
 9373.2  1.0835  0.0202  1.0843
 9375.4  1.0612  0.0205  1.1219
 9377.6  0.9747  0.0204  1.1177
 9379.8  1.0469  0.0167  1.0726
 9381.9  1.0795  0.0173  1.0288
 9384.1  0.9789  0.0215  0.9476
 9386.3  0.8806  0.0156  1.0202
 9388.5  0.9557  0.0163  0.9557
 9390.7  0.9770  0.0165  1.0119
 9392.8  0.9953  0.0140  1.0803
 9395.0  1.0288  0.0162  1.0796
 9397.2  0.9723  0.0135  1.0322
 9399.4  0.9674  0.0206  1.0084
 9401.6  1.0071  0.0181  0.9857
 9403.8  1.0256  0.0283  1.0790
 9406.0  1.0102  0.0226  1.0814
 9408.2  0.9703  0.0183  1.0749
 9410.3  1.0412  0.0164  1.0388
 9412.5  0.8537  0.0182  0.9574
 9414.7  0.9793  0.0209  1.0246
 9416.9  0.9735  0.0215  1.0609
 9419.1  1.0707  0.0275  1.0477
 9421.3  1.0348  0.0208  1.0492
 9423.5  1.0291  0.0206  1.0076
 9425.7  1.0494  0.0193  1.0376
 9427.9  0.9880  0.0167  1.1087
 9430.1  1.0134  0.0164  1.0524
 9432.2  0.9457  0.0163  1.1275
 9434.5  0.9748  0.0206  1.0715
 9436.6  1.0039  0.0139  0.9488
 9438.8  1.0023  0.0138  1.0507
 9441.0  0.9867  0.0150  1.0392
 9443.2  1.0288  0.0151  0.9885
 9445.4  0.9785  0.0170  1.0775
 9447.6  0.9579  0.0164  1.0538
 9449.8  0.9878  0.0185  0.9685
 9452.0  1.0070  0.0219  1.0611
 9454.2  0.9694  0.0164  1.0478
 9456.4  1.0070  0.0163  1.0496
 9458.6  0.8543  0.0170  0.7752
 9460.8  0.9119  0.0204  0.9823
 9463.0  1.0408  0.0122  0.9947
 9465.2  0.9542  0.0129  0.9853
 9467.4  1.0349  0.0176  1.1172
 9469.6  0.9755  0.0175  1.1302
 9471.8  0.9517  0.0197  1.1358
 9474.0  1.0576  0.0151  1.0638
 9476.2  1.1097  0.0159  1.0592
 9478.4  1.1124  0.0213  1.0294
 9480.6  0.9459  0.0214  1.0019
 9482.8  1.0090  0.0174  1.0432
 9485.0  1.0702  0.0224  1.1607
 9487.3  1.0434  0.0155  1.0973
 9489.5  1.1372  0.0172  1.1040
 9491.7  1.0069  0.0180  1.1643
 9493.9  1.2496  0.0200  1.1550
 9496.1  1.1330  0.0221  1.2011
 9498.3  1.1388  0.0145  1.1841
 9500.5  1.1283  0.0214  1.1315
 9502.7  1.1277  0.0170  1.1059
 9504.9  1.0057  0.0159  1.1342
 9507.1  1.1723  0.0142  1.2245
 9509.3  1.1096  0.0184  1.2744
 9511.6  1.0783  0.0148  1.2142
 9513.8  1.0910  0.0185  1.1815
 9516.0  1.1500  0.0163  1.1110
 9518.2  1.1305  0.0206  1.1262
 9520.4  1.1599  0.0184  1.2256
 9522.6  1.2158  0.0182  1.1728
 9524.8  1.1582  0.0234  1.1983
 9527.1  1.1616  0.0222  1.2135
 9529.3  1.3254  0.0155  1.3470
 9531.5  1.4100  0.0178  1.4317
 9533.7  1.3013  0.0182  1.4552
 9535.9  1.2543  0.0201  1.3445
 9538.2  1.4162  0.0200  1.4799
 9540.4  1.2791  0.0173  1.3839
 9542.6  1.1889  0.0227  1.2803
 9544.8  1.2377  0.0173  1.3178
 9547.0  1.1615  0.0159  1.2294
 9549.2  1.1546  0.0160  1.1462
 9551.5  1.1020  0.0186  1.1930
 9553.7  0.9296  0.0148  1.1736
 9555.9  1.1322  0.0151  1.1884
 9558.1  1.1397  0.0181  1.2225
 9560.4  1.0792  0.0200  1.1604
 9562.6  1.0762  0.0148  1.1944
 9564.8  1.0767  0.0155  1.1720
 9567.0  1.0548  0.0175  1.1804
 9569.3  1.1331  0.0165  1.1714
 9571.5  1.0003  0.0138  1.0256
 9573.7  1.2087  0.0169  1.1772
 9575.9  1.0971  0.0170  1.1441
 9578.2  1.0827  0.0185  1.1011
 9580.4  1.0886  0.0170  1.1849
 9582.6  0.9945  0.0146  1.1224
 9584.8  1.1266  0.0128  1.0940
 9587.1  1.1116  0.0163  1.1603
 9589.3  1.0313  0.0206  1.1068
 9591.5  1.1502  0.0188  1.0351
 9593.8  1.0659  0.0196  1.0433
 9596.0  1.2498  0.0173  1.2004
 9598.2  1.1525  0.0183  1.1380
 9600.5  1.1295  0.0180  1.0705
 9602.7  1.0609  0.0166  1.0145
 9604.9  0.8592  0.0115  0.8830
 9607.2  1.0342  0.0138  1.1256
 9609.4  1.0529  0.0131  1.1736
 9611.6  0.9699  0.0171  1.1142
 9613.9  1.0533  0.0174  1.1157
 9616.1  1.1194  0.0181  1.1321
 9618.3  1.0732  0.0164  1.0776
 9620.6  1.1001  0.0185  1.1098
 9622.8  1.0028  0.0165  1.0102
 9625.1  1.0057  0.0195  1.0066
 9627.3  0.9884  0.0213  1.0662
 9629.5  0.9712  0.0270  1.1039
 9631.8  1.0077  0.0185  1.0509
 9634.0  1.0705  0.0175  1.0042
 9636.3  1.0346  0.0174  1.0567
 9638.5  0.8976  0.0156  1.0711
 9640.8  0.9802  0.0174  1.0658
 9643.0  1.0494  0.0170  1.0866
 9645.2  1.0144  0.0202  1.0765
 9647.5  1.0636  0.0132  1.0340
 9649.7  0.9542  0.0124  0.9892
 9652.0  0.9629  0.0166  1.1048
 9654.2  0.9743  0.0137  1.1185
 9656.5  0.9251  0.0142  1.0033
 9658.7  1.0454  0.0187  1.1108
 9661.0  1.0138  0.0130  1.0818
 9663.2  1.1927  0.0242  1.1081
 9665.4  1.0529  0.0222  1.0999
 9667.7  1.0775  0.0179  1.1356
 9669.9  1.0684  0.0183  1.0355
 9672.2  1.0687  0.0157  1.0751
 9674.4  1.1792  0.0183  1.0891
 9676.7  1.1260  0.0149  1.0437
 9678.9  1.0295  0.0130  1.0300
 9681.2  0.9187  0.0134  1.0510
 9683.5  0.9803  0.0179  1.1796
 9685.7  1.0063  0.0148  1.1267
 9688.0  1.0174  0.0156  1.0959
 9690.2  0.9160  0.0150  1.0558
 9692.5  0.9656  0.0154  1.0483
 9694.7  0.9884  0.0134  1.1003
 9697.0  0.9679  0.0139  1.0058
 9699.2  0.9539  0.0171  1.0140
 9701.5  0.9653  0.0154  1.0091
 9703.7  0.9646  0.0155  1.0061
 9706.0  0.9849  0.0138  1.0286
 9708.2  0.9678  0.0147  1.0966
 9710.5  0.9837  0.0199  1.0749
 9712.8  0.9967  0.0178  1.0684
 9715.0  0.9124  0.0165  1.0416
 9717.3  0.9834  0.0247  1.0781
 9719.5  0.8617  0.0170  1.0337
 9721.8  0.9346  0.0144  1.0189
 9724.1  0.9078  0.0140  0.9774
 9726.3  0.8717  0.0144  0.9964
 9728.6  0.9481  0.0199  0.9587
 9730.9  0.9372  0.0170  1.0006
 9733.1  0.9157  0.0142  0.9878
 9735.4  0.9245  0.0147  0.9995
 9737.7  0.8971  0.0176  0.9791
 9739.9  0.9683  0.0195  0.9862
 9742.2  0.9816  0.0195  0.9842
 9744.5  0.8660  0.0148  1.0073
 9746.7  0.9159  0.0162  0.9550
 9749.0  0.8068  0.0179  0.9920
 9751.2  0.9170  0.0160  1.0138
 9753.5  0.9764  0.0154  1.0602
