# wl wmean ewmean
6.552530352228206539e+03 1.245852115436739016e+00 1.219646109844245083e-02
6.552930352228207084e+03 1.257860129435934615e+00 1.274224147177095180e-02
6.553330352228206721e+03 1.289625294934464428e+00 1.256706486615644970e-02
6.553730352228206357e+03 1.275676084246247566e+00 1.193619842071122657e-02
6.554130352228206903e+03 1.266045408274096840e+00 1.162855515674799875e-02
6.554530352228206539e+03 1.269462598421254418e+00 1.145322743810905236e-02
6.554930352228207084e+03 1.282629844150512399e+00 1.192838034463666874e-02
6.555330352228206721e+03 1.275523031527713291e+00 1.272803844952152645e-02
6.555730352228206357e+03 1.272622602025850869e+00 1.294738200663752073e-02
6.556130352228206903e+03 1.275918119183923283e+00 1.287663734589693937e-02
6.556530352228206539e+03 1.288540442569625188e+00 1.260234053427112741e-02
6.556930352228207084e+03 1.294295744309424068e+00 1.261021442092647576e-02
6.557330352228206721e+03 1.278753866865152578e+00 1.257023834323071909e-02
6.557730352228206357e+03 1.278755156496425016e+00 1.303149716228158873e-02
6.558130352228206903e+03 1.312452463865387386e+00 1.316220528121018682e-02
6.558530352228206539e+03 1.279678750185444081e+00 1.271608864080566587e-02
6.558930352228206175e+03 1.285041557127263756e+00 1.273248913091851522e-02
6.559330352228206721e+03 1.285530053960451724e+00 1.252167973953930737e-02
6.559730352228206357e+03 1.296772744104337516e+00 1.254100518154144250e-02
6.560130352228205993e+03 1.292259118168828325e+00 1.276297310567291871e-02
6.560530352228206539e+03 1.282959860673973163e+00 1.318648264668108652e-02
6.560930352228206175e+03 1.284712974795451323e+00 1.272027200882914350e-02
6.561330352228206721e+03 1.267383177147500151e+00 1.327249329342466630e-02
6.561730352228206357e+03 1.277455410181345119e+00 1.284957510777605741e-02
6.562130352228205993e+03 1.276138646577842151e+00 1.252003581598533886e-02
6.562530352228206539e+03 1.282552280350875318e+00 1.257536440067182071e-02
6.562930352228206175e+03 1.276737529127230486e+00 1.263680528986077349e-02
6.563330352228206721e+03 1.285432591422244197e+00 1.215748193277147761e-02
6.563730352228206357e+03 1.307549908723630416e+00 1.194300854184309965e-02
6.564130352228205993e+03 1.311926421637470197e+00 1.210805933314709933e-02
6.564530352228206539e+03 1.316981165058543457e+00 1.240336995446554742e-02
6.564930352228206175e+03 1.308755504402171033e+00 1.237265390618154208e-02
6.565330352228205811e+03 1.306626442155416568e+00 1.231236215392669461e-02
6.565730352228206357e+03 1.304214195193279302e+00 1.307038810475669686e-02
6.566130352228205993e+03 1.320143203003783183e+00 1.337992179137701895e-02
6.566530352228205629e+03 1.322112177867985405e+00 1.392425027970099066e-02
6.566930352228206175e+03 1.318622840834103860e+00 1.452432567928740002e-02
6.567330352228205811e+03 1.310462568750683454e+00 1.374646159242386492e-02
6.567730352228206357e+03 1.309666642389546221e+00 1.282844248354360513e-02
6.568130352228205993e+03 1.292579719765321489e+00 1.183579250126152657e-02
6.568530352228205629e+03 1.300352739708601435e+00 1.185751529108329712e-02
6.568930352228206175e+03 1.307686574570346538e+00 1.218469429138375679e-02
6.569330352228205811e+03 1.304098761005877849e+00 1.228751082167757989e-02
6.569730352228206357e+03 1.313705610871003904e+00 1.228675849371825557e-02
6.570130352228205993e+03 1.318920797872109141e+00 1.230808022125739164e-02
6.570530352228205629e+03 1.301900107720386002e+00 1.222256604420713690e-02
6.570930352228206175e+03 1.283953867970600182e+00 1.205203163326540317e-02
6.571330352228205811e+03 1.275312479962048329e+00 1.192840314886946251e-02
6.571730352228205447e+03 1.284750883321581494e+00 1.184363413164218892e-02
6.572130352228205993e+03 1.282609299487004861e+00 1.181465385208530817e-02
6.572530352228205629e+03 1.291287047467643667e+00 1.189084455166573330e-02
6.572930352228205265e+03 1.298689624214065308e+00 1.201627087772201043e-02
6.573330352228205811e+03 1.293565984876468677e+00 1.228079277967658936e-02
6.573730352228205447e+03 1.269300912475428644e+00 1.240609549510700640e-02
6.574130352228205993e+03 1.256116725469223150e+00 1.220119624258410654e-02
6.574530352228205629e+03 1.237690264558058972e+00 1.433220490618282959e-02
6.574930352228205265e+03 1.223207848813248289e+00 1.692022054328341796e-02
6.575330352228205811e+03 1.193952903771490437e+00 1.817367642609995365e-02
6.575730352228205447e+03 1.199741454944855956e+00 1.753903236314002800e-02
6.576130352228205993e+03 1.281355682177474531e+00 1.643147983228646428e-02
6.576530352228205629e+03 1.319346322618906830e+00 1.455903258105996183e-02
6.576930352228205265e+03 1.310077491175478004e+00 1.203084947777163273e-02
6.577330352228205811e+03 1.287494166218211111e+00 1.167947539950056797e-02
6.577730352228205447e+03 1.308173994716647304e+00 1.248873634009134252e-02
6.578130352228205084e+03 1.316569920108119796e+00 1.214595094991926909e-02
6.578530352228205629e+03 1.287061780366444586e+00 1.152332476551677642e-02
6.578930352228205265e+03 1.253864933772782964e+00 1.167294712067768608e-02
6.579330352228204902e+03 1.238111647205929700e+00 1.148559569906768690e-02
6.579730352228205447e+03 1.244154825644053775e+00 1.146971076604951130e-02
6.580130352228205084e+03 1.247568659390171142e+00 1.181628718230939845e-02
6.580530352228205629e+03 1.242030324523089702e+00 1.171455207275446352e-02
6.580930352228205265e+03 1.228611034715234140e+00 1.173335489402238009e-02
6.581330352228204902e+03 1.220759170619259315e+00 1.193528180485437483e-02
6.581730352228205447e+03 1.226756014467692779e+00 1.258177757654187386e-02
6.582130352228205084e+03 1.230313553629818868e+00 1.316297239502604161e-02
6.582530352228205629e+03 1.239757023629912469e+00 1.354175548946780216e-02
6.582930352228205265e+03 1.247958761226735547e+00 1.288979331482941609e-02
6.583330352228204902e+03 1.235621044813048464e+00 1.243895796231873213e-02
6.583730352228205447e+03 1.228799004784020932e+00 1.224724640365370924e-02
6.584130352228205084e+03 1.227586473944225265e+00 1.188823556841688694e-02
6.584530352228204720e+03 1.204987633861972718e+00 1.169849905487553229e-02
6.584930352228205265e+03 1.175156936392014018e+00 1.178776631271056738e-02
6.585330352228204902e+03 1.180852854586138978e+00 1.184598096331301691e-02
6.585730352228204538e+03 1.176438744168837314e+00 1.150679698549942828e-02
6.586130352228205084e+03 1.202315928611903617e+00 1.219658216896229476e-02
6.586530352228204720e+03 1.183008115065864008e+00 1.229247736476162499e-02
6.586930352228205265e+03 1.185435414896302442e+00 1.223878078595110920e-02
6.587330352228204902e+03 1.192150393535495123e+00 1.216274506712528361e-02
6.587730352228204538e+03 1.186295040197646866e+00 1.229546984080624392e-02
6.588130352228205084e+03 1.169332587558072456e+00 1.144066286780055959e-02
6.588530352228204720e+03 1.172418266809563736e+00 1.125933970758266969e-02
6.588930352228205265e+03 1.167895521868175246e+00 1.151033665718269837e-02
6.589330352228204902e+03 1.149127170644087537e+00 1.142892916721802501e-02
6.589730352228204538e+03 1.153591690862099117e+00 1.140002739709475993e-02
6.590130352228205084e+03 1.166086079415036503e+00 1.139686783663831741e-02
6.590530352228204720e+03 1.164318577962357493e+00 1.147410291467355903e-02
6.590930352228204356e+03 1.157371846320373487e+00 1.131824351966409688e-02
6.591330352228204902e+03 1.141090594147266657e+00 1.093847835077675634e-02
6.591730352228204538e+03 1.131317196417933824e+00 1.086498585791612938e-02
6.592130352228204174e+03 1.133411200818620568e+00 1.161261985605513587e-02
6.592530352228204720e+03 1.146961248223865804e+00 1.265764563505326554e-02
6.592930352228204356e+03 1.142853092524537262e+00 1.283542880716004309e-02
6.593330352228204902e+03 1.131161539409947681e+00 1.266404596002422903e-02
6.593730352228204538e+03 1.127726037581044283e+00 1.239972338860205470e-02
6.594130352228204174e+03 1.117427821821312062e+00 1.217331069649400799e-02
6.594530352228204720e+03 1.126984754710514514e+00 1.180836753214711994e-02
6.594930352228204356e+03 1.099289025283292753e+00 1.118719561454186232e-02
6.595330352228204902e+03 1.103469083007794893e+00 1.115434648208731699e-02
6.595730352228204538e+03 1.085223004631016064e+00 1.082000077678031344e-02
6.596130352228204174e+03 1.072574433525880888e+00 1.057603707403677838e-02
6.596530352228204720e+03 1.066210080105191027e+00 1.052327691984786782e-02
6.596930352228204356e+03 1.073877802431658424e+00 1.068557527815503817e-02
6.597330352228203992e+03 1.070536947946239881e+00 1.126838414902363479e-02
6.597730352228204538e+03 1.029423703014221703e+00 1.459497607918761909e-02
6.598130352228204174e+03 1.000939290948574589e+00 1.682207743530261812e-02
6.598530352228203810e+03 1.002099252058869849e+00 1.706224709575257514e-02
6.598930352228204356e+03 9.983689823540262687e-01 1.743239516794213920e-02
6.599330352228203992e+03 9.885582855713028749e-01 1.925629309171069878e-02
6.599730352228204538e+03 9.795546841003082150e-01 1.964420948811067963e-02
6.600130352228204174e+03 1.050827558951486163e+00 1.487234686883050043e-02
6.600530352228203810e+03 1.053320323199200992e+00 1.312068888196958952e-02
6.600930352228204356e+03 1.030302499049668086e+00 1.123092864824586784e-02
6.601330352228203992e+03 1.031501865129296869e+00 1.088093617728033355e-02
6.601730352228204538e+03 1.022476374634003982e+00 1.085658043173875348e-02
6.602130352228204174e+03 1.014301647861181932e+00 1.083623398740267939e-02
6.602530352228203810e+03 1.005431941556117259e+00 1.074438670624825246e-02
6.602930352228204356e+03 9.890881776238389378e-01 1.033042783250417464e-02
6.603330352228203992e+03 1.001213317336062003e+00 1.088845041997868468e-02
6.603730352228203628e+03 1.002301628931971500e+00 1.028219338492069278e-02
6.604130352228204174e+03 1.002922552326016792e+00 1.008633645712283741e-02
6.604530352228203810e+03 1.010817870644185934e+00 1.007263124599824464e-02
6.604930352228203446e+03 9.776406444524091688e-01 9.864109500361938759e-03
6.605330352228203992e+03 9.715090404884010322e-01 9.911257734082978138e-03
6.605730352228203628e+03 9.649324542432282659e-01 1.002855139930590271e-02
6.606130352228204174e+03 1.000937889533785929e+00 1.193138523106138799e-02
6.606530352228203810e+03 9.703914986625726824e-01 1.195445951608931426e-02
6.606930352228203446e+03 9.509324419439140197e-01 1.068937831258932533e-02
6.607330352228203992e+03 9.582631998259881767e-01 1.064651397381114785e-02
6.607730352228203628e+03 9.496922565712515585e-01 1.057207750587853094e-02
6.608130352228204174e+03 9.569622799520498546e-01 1.053061707871799299e-02
6.608530352228203810e+03 9.609003769681090379e-01 1.106442663850901523e-02
6.608930352228203446e+03 9.704576198163825662e-01 1.219905696647402039e-02
6.609330352228203992e+03 9.665283717413519771e-01 1.249658741215672539e-02
6.609730352228203628e+03 9.622899719482302938e-01 1.238991708015509986e-02
6.610130352228203265e+03 9.398763946847438211e-01 1.225489480789106363e-02
6.610530352228203810e+03 9.206390372381660914e-01 1.268272144319079926e-02
6.610930352228203446e+03 9.087326614328148366e-01 1.203424243102397921e-02
6.611330352228203083e+03 9.032758475897466610e-01 1.070489753133725686e-02
6.611730352228203628e+03 9.061204616209224127e-01 1.043065284353160600e-02
6.612130352228203265e+03 9.047518588874305934e-01 1.026038559724909947e-02
6.612530352228203810e+03 8.962132485273124338e-01 1.024661194628675304e-02
6.612930352228203446e+03 8.950298869528531265e-01 1.017259281499617932e-02
6.613330352228203083e+03 8.896351807803144496e-01 9.927277910892482946e-03
6.613730352228203628e+03 8.905305436190077417e-01 1.014961070897371122e-02
6.614130352228203265e+03 8.683080936931784066e-01 1.090774361870123013e-02
6.614530352228203810e+03 8.539967074103104183e-01 1.129751068289685557e-02
6.614930352228203446e+03 8.473119056877113087e-01 1.090248061282978950e-02
6.615330352228203083e+03 8.629885474295895254e-01 1.041049673500349555e-02
6.615730352228203628e+03 8.839273180681676001e-01 9.903890617160179127e-03
6.616130352228203265e+03 8.754614840577376045e-01 1.006705377856599408e-02
6.616530352228202901e+03 8.718808313510493235e-01 1.047219916197059467e-02
6.616930352228203446e+03 8.537477673725410998e-01 1.044750558364355639e-02
6.617330352228203083e+03 8.513452098594515016e-01 1.056156982160929084e-02
6.617730352228202719e+03 8.492437214859581696e-01 1.072486115511937961e-02
6.618130352228203265e+03 8.359873298522887408e-01 1.324867232015417354e-02
6.618530352228202901e+03 8.224967880407293430e-01 1.534643715230879155e-02
6.618930352228203446e+03 8.043053096047294570e-01 1.681888952396699485e-02
6.619330352228203083e+03 7.910884418808663554e-01 1.729409444904464119e-02
6.619730352228202719e+03 7.885526886564774296e-01 1.730536312896864201e-02
6.620130352228203265e+03 7.992084864804418487e-01 1.485876602336864624e-02
6.620530352228202901e+03 8.243872951634007018e-01 1.161339059939037709e-02
6.620930352228203446e+03 8.268727908224984269e-01 1.064295150046260657e-02
6.621330352228203083e+03 8.231293014421748877e-01 1.047446829467114753e-02
6.621730352228202719e+03 8.225025788840453211e-01 1.001943408668883734e-02
6.622130352228203265e+03 8.208461460440364954e-01 1.010623304919015808e-02
6.622530352228202901e+03 8.159677770858081436e-01 1.001304988690343394e-02
6.622930352228202537e+03 8.070958420144060952e-01 9.905803531761224814e-03
6.623330352228203083e+03 8.028447336430123427e-01 9.755079258961673119e-03
6.623730352228202719e+03 8.008035474236497864e-01 9.626684534745117913e-03
6.624130352228202355e+03 7.914001606261124033e-01 9.456294093993703950e-03
6.624530352228202901e+03 7.890122810840412004e-01 9.115503086817829462e-03
6.624930352228202537e+03 7.808961464817500975e-01 9.055277418065476799e-03
6.625330352228203083e+03 7.909040824964519434e-01 9.391842624327864653e-03
6.625730352228202719e+03 7.847317846664109142e-01 9.465165573956180536e-03
6.626130352228202355e+03 7.960977427324054112e-01 9.495553353053312606e-03
6.626530352228202901e+03 7.959211883226533502e-01 9.851115907769273511e-03
6.626930352228202537e+03 7.869771571994788051e-01 1.029512400103996771e-02
6.627330352228203083e+03 7.841479196543106323e-01 1.037074679176371896e-02
6.627730352228202719e+03 7.849207955878280130e-01 1.029031191341783259e-02
6.628130352228202355e+03 7.851165945480454988e-01 1.047786438043096964e-02
6.628530352228202901e+03 7.802321819949229464e-01 1.145762925030596908e-02
6.628930352228202537e+03 7.577078269345933759e-01 1.175024220759762240e-02
6.629330352228202173e+03 7.540389401705510641e-01 1.179888979630157667e-02
6.629730352228202719e+03 7.452815677709014874e-01 1.098648002246191760e-02
6.630130352228202355e+03 7.444385958222192734e-01 9.851999947336785579e-03
6.630530352228201991e+03 7.407173125532805491e-01 9.285628551552436299e-03
6.630930352228202537e+03 7.349682229609263429e-01 9.223303886691442896e-03
6.631330352228202173e+03 7.376635188422359102e-01 9.345475996049000880e-03
6.631730352228202719e+03 7.369945430979490952e-01 9.406103631572739279e-03
6.632130352228202355e+03 7.353573523216767605e-01 9.416991428354752267e-03
6.632530352228201991e+03 7.288486089004850843e-01 9.543312756441948985e-03
6.632930352228202537e+03 7.262563862896881384e-01 9.441065198270181744e-03
6.633330352228202173e+03 7.271333785283277118e-01 9.276941137593126482e-03
6.633730352228202719e+03 7.294050583328466342e-01 9.280883773056254615e-03
6.634130352228202355e+03 7.248933513561827136e-01 9.207332824763552956e-03
6.634530352228201991e+03 7.143062152306227652e-01 9.253048460879011866e-03
6.634930352228202537e+03 7.163791992344651360e-01 9.294914570026570691e-03
6.635330352228202173e+03 7.125740901334601807e-01 9.229202112517792544e-03
6.635730352228201809e+03 7.128468637444617118e-01 9.265045133480774575e-03
6.636130352228202355e+03 7.051718216111690918e-01 9.279316114892003156e-03
6.636530352228201991e+03 7.056127026408534064e-01 9.473122877021315433e-03
6.636930352228201627e+03 6.907214582350587051e-01 1.020126045472036572e-02
6.637330352228202173e+03 6.670706549846397992e-01 1.408890755127392008e-02
6.637730352228201809e+03 6.496513509904989769e-01 1.591434771289976582e-02
6.638130352228202355e+03 6.335985117330896754e-01 1.602377574049882250e-02
6.638530352228201991e+03 6.298134058937058244e-01 1.543301784770111096e-02
6.638930352228201627e+03 6.430643211092333944e-01 1.462892562493087537e-02
6.639330352228202173e+03 6.418376666590083213e-01 1.428801992303339527e-02
6.639730352228201809e+03 6.647736091375145984e-01 1.225696972148289897e-02
6.640130352228202355e+03 6.811493833247072027e-01 1.026009077435995065e-02
6.640530352228201991e+03 6.768924494895683930e-01 1.007727180459596500e-02
6.640930352228201627e+03 6.794596958861189862e-01 9.967614451883195434e-03
6.641330352228202173e+03 6.849546991876108715e-01 1.002707476203485229e-02
6.641730352228201809e+03 6.812872382468629917e-01 9.926932958411458993e-03
6.642130352228201446e+03 6.763036591209155013e-01 9.812607493193445385e-03
6.642530352228201991e+03 6.759171538238172294e-01 9.631859401422077430e-03
6.642930352228201627e+03 6.764985112674344325e-01 9.581364874441731030e-03
6.643330352228201264e+03 6.651925243671777954e-01 9.459599992921792488e-03
6.643730352228201809e+03 6.672034280355093605e-01 9.297502018627178816e-03
6.644130352228201446e+03 6.576831537852890763e-01 9.144230221984597090e-03
6.644530352228201991e+03 6.587665875689927564e-01 9.437168198103806915e-03
6.644930352228201627e+03 6.559836155232471322e-01 1.124512787308282712e-02
6.645330352228201264e+03 6.491969052584327660e-01 1.278285664015851864e-02
6.645730352228201809e+03 6.446124400758094231e-01 1.368633173529230918e-02
6.646130352228201446e+03 6.414974382144313925e-01 1.338015235024211415e-02
6.646530352228201991e+03 6.426731358804882444e-01 1.118413426939928595e-02
6.646930352228201627e+03 6.410201684162691871e-01 9.798040505947635398e-03
6.647330352228201264e+03 6.418394300446811362e-01 9.262690305649429884e-03
6.647730352228201809e+03 6.350585408420845734e-01 9.198579429701519289e-03
6.648130352228201446e+03 6.378029477773214939e-01 8.998533537968780166e-03
6.648530352228201082e+03 6.301930542308771255e-01 8.775927988463662691e-03
6.648930352228201627e+03 6.297663912483597581e-01 8.876996867429065921e-03
6.649330352228201264e+03 6.216885106120577653e-01 8.931781341984502964e-03
6.649730352228200900e+03 6.271125368154589763e-01 8.681406697707482953e-03
6.650130352228201446e+03 6.203707855117639447e-01 8.474679637623962897e-03
6.650530352228201082e+03 6.165026799372975708e-01 8.679648518118938255e-03
6.650930352228201627e+03 6.175630847559913095e-01 8.692027819463397920e-03
6.651330352228201264e+03 6.192783421855927450e-01 8.880100215186025395e-03
6.651730352228200900e+03 6.189655271290880334e-01 9.306549202801953080e-03
6.652130352228201446e+03 6.103099386382415670e-01 9.529839741165052960e-03
6.652530352228201082e+03 5.949906894147541925e-01 1.055964669667964345e-02
6.652930352228201627e+03 6.043797207955076134e-01 1.025079553858959831e-02
6.653330352228201264e+03 6.052715181036733005e-01 8.874533842082288002e-03
6.653730352228200900e+03 6.035225559200532164e-01 8.607252124045706998e-03
6.654130352228201446e+03 5.976788959755615638e-01 8.755296225981125391e-03
6.654530352228201082e+03 6.008139831214753812e-01 9.170571009619215772e-03
6.654930352228200718e+03 6.066117111128909167e-01 9.584161302580124914e-03
6.655330352228201264e+03 6.053101042581268132e-01 1.060638460178729876e-02
6.655730352228200900e+03 5.982600908056420197e-01 1.110016271088062542e-02
6.656130352228200536e+03 5.851873988635464263e-01 1.085895224907997697e-02
6.656530352228201082e+03 5.754106972278085763e-01 1.070649911514059104e-02
6.656930352228200718e+03 5.713453413399570691e-01 1.157650937459664062e-02
6.657330352228201264e+03 5.702426835858577236e-01 1.245114979310906270e-02
6.657730352228200900e+03 5.704662403192720666e-01 1.294412367802703738e-02
6.658130352228200536e+03 5.706344296537656513e-01 1.288178707569092446e-02
6.658530352228201082e+03 5.703782738802344321e-01 1.169961781402920065e-02
6.658930352228200718e+03 5.769379511419682194e-01 1.097886010697538689e-02
6.659330352228201264e+03 5.746847408324670115e-01 1.005319855011652976e-02
6.659730352228200900e+03 5.811363907954394392e-01 9.417087247343192136e-03
6.660130352228200536e+03 5.781677582617806843e-01 9.010638827190820682e-03
6.660530352228201082e+03 5.792576531318234245e-01 9.027822985288733865e-03
6.660930352228200718e+03 5.818414499657599270e-01 9.032227306371308842e-03
6.661330352228200354e+03 5.751075330292753085e-01 9.680667723201653516e-03
6.661730352228200900e+03 5.684553573173565244e-01 1.066050615318129592e-02
6.662130352228200536e+03 5.598921994663582646e-01 1.147597465660078059e-02
6.662530352228200172e+03 5.571348169926563232e-01 1.135001374330259216e-02
6.662930352228200718e+03 5.555460558284852635e-01 1.049648452587999096e-02
6.663330352228200354e+03 5.542015121919533494e-01 9.941425342537583629e-03
6.663730352228200900e+03 5.564879671087106239e-01 9.701091473129003218e-03
6.664130352228200536e+03 5.574199119269576119e-01 9.995841001632109479e-03
6.664530352228200172e+03 5.451617597770546109e-01 1.128918443388378205e-02
6.664930352228200718e+03 5.480232880227942083e-01 1.585381511050543146e-02
6.665330352228200354e+03 5.280107529820317058e-01 1.797579640094519593e-02
6.665730352228200900e+03 5.369876830846106452e-01 1.851667516258260690e-02
6.666130352228200536e+03 5.473826412260011098e-01 1.921779569373198437e-02
6.666530352228200172e+03 5.374373170474239236e-01 1.645890150909558314e-02
6.666930352228200718e+03 5.393814297823452675e-01 9.502351844034204534e-03
6.667330352228200354e+03 5.474619089874125377e-01 8.702128284540141395e-03
6.667730352228199990e+03 5.478586229482431680e-01 8.774039981470884569e-03
6.668130352228200536e+03 5.442889235547215820e-01 8.596000136714706738e-03
6.668530352228200172e+03 5.445654452798384115e-01 8.440579134523827978e-03
6.668930352228199808e+03 5.440759081414161535e-01 8.712312697022717156e-03
6.669330352228200354e+03 5.430587267437166910e-01 9.655191478001950989e-03
6.669730352228199990e+03 5.268942459651171362e-01 1.050256327688160914e-02
6.670130352228200536e+03 5.231343988548643464e-01 1.846135886755325209e-02
6.670530352228200172e+03 4.928388606075493894e-01 1.953518255502578738e-02
6.670930352228199808e+03 4.964405378977058692e-01 1.884089519070240512e-02
6.671330352228200354e+03 5.319683919805355821e-01 1.026946889792448338e-02
6.671730352228199990e+03 5.307125897517648294e-01 9.505762178872534038e-03
6.672130352228200536e+03 5.237028447828421251e-01 9.377743688181443271e-03
6.672530352228200172e+03 5.332996169550442422e-01 9.915319864057267271e-03
6.672930352228199808e+03 5.282781859804850377e-01 1.098638048512467699e-02
6.673330352228200354e+03 5.314566339861155342e-01 1.060304005905040627e-02
6.673730352228199990e+03 5.358068716590785874e-01 9.494662400495339216e-03
6.674130352228199627e+03 5.233433443458739287e-01 8.607257446283345451e-03
6.674530352228200172e+03 5.231030064853280370e-01 8.425238151482375079e-03
6.674930352228199808e+03 5.331457940198098822e-01 8.937271858346654274e-03
6.675330352228199445e+03 5.296727795580757903e-01 8.870309618019109679e-03
6.675730352228199990e+03 5.289002282523764809e-01 8.949163830245306095e-03
6.676130352228199627e+03 5.336174436938305732e-01 9.059962313457804381e-03
6.676530352228200172e+03 5.246470079923715168e-01 9.006292880834605719e-03
6.676930352228199808e+03 5.196205083274676451e-01 8.773340630562355066e-03
6.677330352228199445e+03 5.210631538752001912e-01 8.672063774877570783e-03
6.677730352228199990e+03 5.150129712391173786e-01 8.906247397846607169e-03
6.678130352228199627e+03 5.159097981205994499e-01 9.274496331990858544e-03
6.678530352228200172e+03 5.086022294404661803e-01 9.662771087350262994e-03
6.678930352228199808e+03 5.137282179566028395e-01 1.017521140616084278e-02
6.679330352228199445e+03 5.218512724368523648e-01 1.042543548261987835e-02
6.679730352228199990e+03 5.157816102424710447e-01 1.027254590074196290e-02
6.680130352228199627e+03 5.034410543000678029e-01 1.032038104011305524e-02
6.680530352228199263e+03 4.960294764639055498e-01 1.278417810727137081e-02
6.680930352228199808e+03 4.842881742343537743e-01 1.419892847220856520e-02
6.681330352228199445e+03 4.898141706099912729e-01 1.388081459190766524e-02
6.681730352228199081e+03 4.883735095498899503e-01 1.412720467443886671e-02
6.682130352228199627e+03 4.833504472413792663e-01 1.412358326821184021e-02
6.682530352228199263e+03 4.830053403762249453e-01 1.327777807089570127e-02
6.682930352228199808e+03 4.963284312595903081e-01 1.174747814183532170e-02
6.683330352228199445e+03 4.980670374819787249e-01 8.600287140819947579e-03
6.683730352228199081e+03 4.983271291121269542e-01 8.861751951906252783e-03
6.684130352228199627e+03 4.899747145957022987e-01 9.823160952894935752e-03
6.684530352228199263e+03 4.948092376941392034e-01 1.018756411422241936e-02
6.684930352228199808e+03 4.966953481483137867e-01 1.002609691755031521e-02
6.685330352228199445e+03 4.973961056849988682e-01 9.352506157417032548e-03
6.685730352228199081e+03 4.950597131096590720e-01 8.667327547421874168e-03
6.686130352228199627e+03 4.965914769859142708e-01 8.603825216594465294e-03
6.686530352228199263e+03 4.920498259202679692e-01 8.383931866690163062e-03
6.686930352228198899e+03 4.938374985193990097e-01 8.131849085337502711e-03
6.687330352228199445e+03 4.979810285965672878e-01 8.044743890625091071e-03
6.687730352228199081e+03 4.930417139431343410e-01 8.123676955707171202e-03
6.688130352228198717e+03 4.930123894269520801e-01 8.143839298599303209e-03
6.688530352228199263e+03 4.931095641773031168e-01 8.173710119712013569e-03
6.688930352228198899e+03 4.935736514945581743e-01 8.172201054268113038e-03
6.689330352228199445e+03 4.919022543800173897e-01 8.534452049614315791e-03
6.689730352228199081e+03 4.907914279578197703e-01 8.330787756624376955e-03
6.690130352228198717e+03 4.832741794280934755e-01 8.124183459671797253e-03
6.690530352228199263e+03 4.856188209869001793e-01 7.712247021595257032e-03
6.690930352228198899e+03 4.840603815583325309e-01 7.651757180898752925e-03
6.691330352228199445e+03 4.858545576082157758e-01 7.668485079589629216e-03
6.691730352228199081e+03 4.758579397106202369e-01 7.608552352185837114e-03
6.692130352228198717e+03 4.761507112696459765e-01 7.573403852333931985e-03
6.692530352228199263e+03 4.786312110614316939e-01 7.552559438024849386e-03
6.692930352228198899e+03 4.728572353828867092e-01 7.451554224966509821e-03
6.693330352228198535e+03 4.739338881948150783e-01 7.500922666525681147e-03
6.693730352228199081e+03 4.745198647602576481e-01 8.498204317274203959e-03
6.694130352228198717e+03 4.744439508571873243e-01 9.879717096219783543e-03
6.694530352228198353e+03 4.686441667706277570e-01 1.071618028283192157e-02
6.694930352228198899e+03 4.690309265314421272e-01 1.095515727306866326e-02
6.695330352228198535e+03 4.755524738500011561e-01 9.756334910010457800e-03
6.695730352228199081e+03 4.772427239508070795e-01 8.353979560340420857e-03
6.696130352228198717e+03 4.769558347465847614e-01 8.182274545331075233e-03
6.696530352228198353e+03 4.710163002315972958e-01 9.064251690260595809e-03
6.696930352228198899e+03 4.739669637850528749e-01 9.981500960154118460e-03
6.697330352228198535e+03 4.590993580852745781e-01 1.047872740833318168e-02
6.697730352228199081e+03 4.506082691465853052e-01 1.037369165191809502e-02
6.698130352228198717e+03 4.485081162967711754e-01 9.144604429403065810e-03
6.698530352228198353e+03 4.531262199142360725e-01 8.259475572119794745e-03
6.698930352228198899e+03 4.526220564500178511e-01 8.875292407477659157e-03
6.699330352228198535e+03 4.568780934035982511e-01 9.802391371047205690e-03
6.699730352228198171e+03 4.622920230753381765e-01 1.034904100754653437e-02
6.700130352228198717e+03 4.594563450699959417e-01 1.111227787420146843e-02
6.700530352228198353e+03 4.655910255492936023e-01 1.100372396422071193e-02
6.700930352228197989e+03 4.652099776492445438e-01 9.303100847361446546e-03
6.701330352228198535e+03 4.675303042220086969e-01 8.744732137812029002e-03
6.701730352228198171e+03 4.660740814673446919e-01 8.574732289101423197e-03
6.702130352228198717e+03 4.611981111689824053e-01 8.350083176891422848e-03
6.702530352228198353e+03 4.595626079186491131e-01 7.651339114984070065e-03
6.702930352228197989e+03 4.617183171435016997e-01 7.756433170623066968e-03
6.703330352228198535e+03 4.590858177408851937e-01 7.705667707106414466e-03
6.703730352228198171e+03 4.557796795568758719e-01 7.571300509941345652e-03
6.704130352228198717e+03 4.530422028955847225e-01 7.563932337470871334e-03
6.704530352228198353e+03 4.546588890433704844e-01 7.581464741272320867e-03
6.704930352228197989e+03 4.608674297748673321e-01 8.282113491353097767e-03
6.705330352228198535e+03 4.577550280697711416e-01 1.033826799187449220e-02
6.705730352228198171e+03 4.563036225903620569e-01 1.143182850744022157e-02
6.706130352228197808e+03 4.606765564067690222e-01 1.108132529784016350e-02
6.706530352228198353e+03 4.573053805117969772e-01 1.076327019615687386e-02
6.706930352228197989e+03 4.590939572031180749e-01 9.642689780921955001e-03
6.707330352228197626e+03 4.564143459278250381e-01 8.590302451968644115e-03
